source,split,name,trim_db,target,lufs,tp,target_error,ceiling_pass,crest,crest400,lra,shortterm_spread,section_contrast,section_delta_from_control,attack_body,tone_max_delta,side_mid,side_mid_delta,correlation,limiter_max_gr,limiter_mean_gr,limiter_active_pct,sat_rms_gain,sat_peak_reduction,pre_landing_lufs,sha256,comp_low_max_gr,comp_low_mean_gr,comp_mid_max_gr,comp_mid_mean_gr,comp_high_max_gr,comp_high_mean_gr
metal,development,continuous_drive_t14,-6.0,-14,-14.0,-1.9,0.0,True,13.533623807765435,12.245571169656792,0.9,0.9000000000000004,4.4504567711914635,0.5961877127643405,12.118971042312582,0.6450536300719563,-12.846740909877001,0.07494998741863945,0.9012878089047283,3.8319051265716553,0.0370536896941431,6.790645101224331,-0.005692374287800613,0.10474089409235088,-13.121222355032293,ecf3568dfd4f692be9862d9f6f5a4e6977d620be8c750040a5357edff2928afd,0.0,0.0,0.0,0.0,0.0,0.0
metal,development,continuous_drive_t9,0.0,-9,-9.0,-1.5,0.0,True,8.919232920222232,8.688177971910132,1.1,1.0,3.901007572639463,0.046738515892471355,9.215762028821342,0.1288957415807328,-12.675730473944725,0.24596042262507822,0.897525811193183,9.515037536621094,1.1497443760231563,85.30067276522365,-0.022441518743166033,0.40679762298419064,-8.556726035723592,e2b8e33610da601f2b389da0b348b6ec3ea8c9999654f29ef28d4b9f2bca5372,0.3127070367336273,0.025745958410842318,0.1283242106437683,0.0014519300154237091,0.0,0.0
metal,development,continuous_t14,0,-14,-14.0,-6.5,0.0,True,8.919233116344662,8.682689355849387,1.1,1.0,3.9010075700888294,0.04673851166170628,9.215760977735265,0.12889573743194127,-12.675730479028196,0.24596041826744397,0.8975258113068755,9.515037536621094,1.1497443760231563,85.30067276522365,-0.022441518743166033,0.40679762298419064,-8.556726035723592,914a002f830c5cae3dfeb9d41a781042ee22ea6adf7a21722ef8fd3ac5777453,0.3127070367336273,0.025745958410842318,0.1283242106437683,0.0014519300154237091,0.0,0.0
metal,development,continuous_t9,0,-9,-9.0,-1.5,0.0,True,8.919232920222232,8.688177971910132,1.1,1.0,3.901007572639463,0.046738515892471355,9.215762028821342,0.1288957415807328,-12.675730473944725,0.24596042262507822,0.897525811193183,9.515037536621094,1.1497443760231563,85.30067276522365,-0.022441518743166033,0.40679762298419064,-8.556726035723592,e2b8e33610da601f2b389da0b348b6ec3ea8c9999654f29ef28d4b9f2bca5372,0.3127070367336273,0.025745958410842318,0.1283242106437683,0.0014519300154237091,0.0,0.0
metal,development,control_t14,0,-14,-14.0,-8.4,0.0,True,6.864137195235006,6.411651725174237,0.7,0.7000000000000011,3.854269058427123,0.0,6.885090127082103,0.0,-12.92169089729564,0.0,0.9028939623378603,3.4373462200164795,0.7864712507730007,89.89090126347662,1.7993517670899788,6.780815758736843,-6.297214141506952,b7865644edebadfff770db2adad4cc04e4beb713f68ad2a3120aba378584d020,0.3127070367336273,0.025745958410842318,0.1283242106437683,0.0014519300154237091,0.0,0.0
metal,development,control_t9,0,-9,-9.0,-3.4,0.0,True,6.864136964512592,6.413219806155103,0.7,0.7000000000000011,3.8542690567469915,0.0,6.88509106727849,0.0,-12.921690896569803,0.0,0.902893962322395,3.4373462200164795,0.7864712507730007,89.89090126347662,1.7993517670899788,6.780815758736843,-6.297214141506952,501b910eb663769bb878db7647566584288430814dd75ef1c762f7ae8a0be145,0.3127070367336273,0.025745958410842318,0.1283242106437683,0.0014519300154237091,0.0,0.0
metal,development,density25_t14,0,-14,-14.0,-8.2,0.0,True,7.033336764523998,6.627051527555875,0.8,0.8000000000000007,3.9130297645570113,0.05876070612988826,7.112673214960951,0.021646483325014287,-12.937229019078146,-0.015538121782505243,0.9032240004972598,3.3366246223449707,0.6965852609650484,85.86126282894753,1.8804336258248968,6.377772326142686,-6.512081065071665,2870757ac709de0c03c0198b540bfff009fee7cb6f7e512126d8cc1bc81c2d8a,0.016398532316088676,2.599713832815051e-05,0.0,0.0,0.0,0.0
metal,development,density25_t9,0,-9,-9.0,-3.2,0.0,True,7.0333362796442245,6.6274170344133285,0.8,0.8000000000000007,3.913029764714368,0.058760707967376646,7.112674364826567,0.021646477773602513,-12.937229018456165,-0.015538121886361722,0.9032240004840939,3.3366246223449707,0.6965852609650484,85.86126282894753,1.8804336258248968,6.377772326142686,-6.512081065071665,f79399e312fb1262f337236368ce39c212556a1c84bd094f8d73d5603afe3ae0,0.016398532316088676,2.599713832815051e-05,0.0,0.0,0.0,0.0
metal,development,density75_t14,0,-14,-14.0,-8.5,0.0,True,6.725228851144923,6.274755180524642,0.7,0.7000000000000011,3.794614684363264,-0.059654374063859095,6.6793768046841,0.24697051578593587,-12.726847239944806,0.19484365735083387,0.8986639355656122,3.5736331939697266,0.8912858167802289,93.30343345043744,1.720140822281717,7.35973300936754,-6.106572347476366,e3957d472071e6897551eff6fd1d4a0883d018ac0a291e91989dceb94734f092,1.1720972061157227,0.33584029592417436,0.7621791958808899,0.055447592189619324,0.0,0.0
metal,development,density75_t9,0,-9,-9.0,-3.5,0.0,True,6.7252279087088755,6.2795765864958,0.7,0.7000000000000011,3.7946146876786297,-0.059654369068361746,6.6793765347002125,0.24697050733060877,-12.72684724580845,0.1948436507613529,0.8986639356954982,3.5736331939697266,0.8912858167802289,93.30343345043744,1.720140822281717,7.35973300936754,-6.106572347476366,6ff1096caaf1580b9e01dc47bfa602692318800e3be8d843ae38d65ce4155661,1.1720972061157227,0.33584029592417436,0.7621791958808899,0.055447592189619324,0.0,0.0
metal,development,drive_t14,-9.0,-14,-14.0,-1.8,0.0,True,13.671902939783159,11.362443807394811,0.9,0.9000000000000004,4.456054557798211,0.601785499371088,11.26767211050142,0.6421407702398199,-12.888891781560156,0.03279911573548411,0.9021944820744153,1.0423200130462646,0.0026705401300267024,0.5381359826767836,2.7580780341515125,-0.2490415861287423,-13.316226854144492,4d27cb2c00b5b9eaa220e7876fa3908b259336a88ad4b2f33664551c80eee49d,0.0,0.0,0.0,0.0,0.0,0.0
metal,development,drive_t9,-3.0,-9,-9.0,-1.8,0.0,True,8.616027066568641,8.333744887604908,0.9,0.9000000000000004,4.2363263117757075,0.382057255028716,8.554917470534544,0.203786241597955,-12.918328253054145,0.0033626435156577372,0.9028225195686336,2.7296805381774902,0.2949057385936632,54.468016864134,2.3013676852784246,3.9741863338718653,-8.197066501737167,97c4b1505ef50e18e40477c447833ab35a9c6cc7fbe9b59b4902033b25c359e8,0.03537161275744438,7.000017868330264e-05,0.0,0.0,0.0,0.0
metal,development,sat_half_t14,0,-14,-14.0,-8.2,0.0,True,6.998594557547413,6.6151817803971085,0.8,0.8000000000000007,3.8612182800698758,0.00694922164275269,7.081320115697287,0.011740387680047704,-12.905755373602435,0.015935523693205056,0.9025544261078585,3.5751569271087646,0.8038832248518353,89.18783612664006,1.6279626347842735,6.524209793373872,-6.490849684258586,26e1258d7ba8314a997e8c4f6c06ad5f9873078f7752778c9a1ba0ce7646234b,0.3127070367336273,0.025745958410842318,0.1283242106437683,0.0014519300154237091,0.0,0.0
metal,development,sat_half_t9,0,-9,-9.0,-3.2,0.0,True,6.998593302506759,6.615647485520184,0.8,0.8000000000000007,3.861218280197825,0.006949223450833486,7.081319697081825,0.011740378857560074,-12.905755372395824,0.015935524173979587,0.9025544260821113,3.5751569271087646,0.8038832248518353,89.18783612664006,1.6279626347842735,6.524209793373872,-6.490849684258586,26ee653759de629d392949500fed40c19fd3011a6bb3c19fb2114be0a150f2f6,0.3127070367336273,0.025745958410842318,0.1283242106437683,0.0014519300154237091,0.0,0.0
metal,development,sat_off_t14,0,-14,-14.0,-6.5,0.0,True,8.939961041005047,8.699331876582061,1.1,1.0,3.8862790520904653,0.03200999366334223,9.241862211781127,0.1364383076938651,-12.666669708587364,0.2550211887082767,0.8973227818747354,9.94114875793457,1.1868920154608293,85.88037141859789,0.0,0.0,-8.576752116660819,d71cae3cab9db9df6b3e0b8f46c379965e993347ccad6dcec67652b8f83950ae,0.3127070367336273,0.025745958410842318,0.1283242106437683,0.0014519300154237091,0.0,0.0
metal,development,sat_off_t9,0,-9,-9.0,-1.5,0.0,True,8.939962212594786,8.70794432741945,1.1,1.0,3.8862790561846055,0.032009999437613956,9.241863204667109,0.13643829643453742,-12.666669702451365,0.25502119411843793,0.8973227817371051,9.94114875793457,1.1868920154608293,85.88037141859789,0.0,0.0,-8.576752116660819,edd5912e0a81b9425f65f51c91827a7a45b86d0de4953e0a4e3044b37db57f82,0.3127070367336273,0.025745958410842318,0.1283242106437683,0.0014519300154237091,0.0,0.0
baby,development,adapt0_t14,0,-14,-14.7,-1.0,0.6999999999999993,True,16.034306530245672,12.913575081887622,3.1,3.1000000000000014,7.0641894339784645,-0.10798324695934092,13.371876452181565,0.2074364885083284,-8.867913694681947,-0.034040872138275446,0.7708163903410566,0.9044760465621948,0.0010367622150328068,0.16688918558077437,2.762514532644653,-0.223683283699571,-14.782439593229418,75ab66e756a0fd3fbfbf01a4f0f371065d6f448bdbf2507c419f7957148e8608,0.0,0.0,0.1733994334936142,0.0002100885482073708,0.0,0.0
baby,development,adapt0_t9,0,-9,-14.7,-1.0,5.699999999999999,True,16.034306530245672,12.913575081887622,3.1,3.1000000000000014,7.0641894339784645,-0.10798324695934092,13.371876452181565,0.2074364885083284,-8.867913694681947,-0.034040872138275446,0.7708163903410566,0.9044760465621948,0.0010367622150328068,0.16688918558077437,2.762514532644653,-0.223683283699571,-14.782439593229418,75ab66e756a0fd3fbfbf01a4f0f371065d6f448bdbf2507c419f7957148e8608,0.0,0.0,0.1733994334936142,0.0002100885482073708,0.0,0.0
baby,development,adapt100_t14,0,-14,-16.3,-1.0,2.3000000000000007,True,17.631678344718075,13.162415113283902,3.1,3.1000000000000014,7.177010572946859,0.0048378920090534905,13.820930137032413,0.005838375012920949,-8.833286056983235,0.0005867655604365751,0.7692321435101426,0.0,0.0,0.0,2.8178115463234477,-1.0042811326858756,-16.447351754121712,8f319c9e0614c109118851869063954cf8b43717f27c94b85987b8f231bb97e2,0.0,0.0,0.0,0.0,0.0,0.0
baby,development,adapt100_t9,0,-9,-16.3,-1.0,7.300000000000001,True,17.631678344718075,13.162415113283902,3.1,3.1000000000000014,7.177010572946859,0.0048378920090534905,13.820930137032413,0.005838375012920949,-8.833286056983235,0.0005867655604365751,0.7692321435101426,0.0,0.0,0.0,2.8178115463234477,-1.0042811326858756,-16.447351754121712,8f319c9e0614c109118851869063954cf8b43717f27c94b85987b8f231bb97e2,0.0,0.0,0.0,0.0,0.0,0.0
baby,development,adapt_drive_t14,3.0,-14,-14.0,-1.5,0.0,True,14.885590993714604,12.67070980987905,3.0,3.0999999999999996,7.07375764707086,-0.09841503386694583,12.867528607248703,0.07361764454341468,-8.829344855648824,0.004527966894848134,0.7690256370991425,1.4586622714996338,0.005063066360038352,1.3025617210907743,2.7107362710271476,0.4367933588264292,-13.567786566436919,80519ff62116bfaa097215c3912705da3a3d32515193e8d5fa9ece203b24028c,0.0,0.0,0.0,0.0,0.0,0.0
baby,development,adapt_drive_t9,6.0,-9,-10.9,-1.0,1.9000000000000004,True,12.2761400985128,11.378552271579197,2.9,2.8999999999999986,6.91064219724989,-0.2615304836879151,10.7789992171764,0.4461845017370365,-8.791716723894787,0.04215609864888492,0.7672044113629624,2.3776192665100098,0.07740126971284426,16.196690347442075,2.515178600666819,2.5173617621825417,-10.911999731517065,688461388d84e56002b091452b68e4a2b032fc8d385907a3840f4d82d023fd8c,0.0,0.0,0.010943993926048279,1.4318760362921678e-06,0.0,0.0
baby,development,comp_off_t14,0,-14,-16.0,-1.0,2.0,True,17.347292933557185,13.379872665027357,3.1,3.099999999999998,7.1885768499848055,0.01640416904700004,14.450989495881785,0.011472866104135448,-8.833330494992001,0.0005423275516704962,0.7692483803745486,0.0,0.0,0.0,2.823288239379111,-1.3349577613113814,-16.810796291527872,e71ec184f07ded93c07bc3b61389b78048b6694f21401c16f345fc85973762d8,0.0,0.0,0.0,0.0,0.0,0.0
baby,development,comp_off_t9,0,-9,-16.0,-1.0,7.0,True,17.347292933557185,13.379872665027357,3.1,3.099999999999998,7.1885768499848055,0.01640416904700004,14.450989495881785,0.011472866104135448,-8.833330494992001,0.0005423275516704962,0.7692483803745486,0.0,0.0,0.0,2.823288239379111,-1.3349577613113814,-16.810796291527872,e71ec184f07ded93c07bc3b61389b78048b6694f21401c16f345fc85973762d8,0.0,0.0,0.0,0.0,0.0,0.0
baby,development,continuous_drive_t14,6.0,-14,-14.0,-1.8,0.0,True,14.592995007017487,13.14803219250972,3.0,3.0,6.890303387195894,-0.28186929374191116,13.125426285144528,0.2977036223935272,-8.783182731865733,0.05069009067793928,0.7668791932392012,5.020589828491211,0.0855386988984197,14.20124640360317,-0.007935324501257394,0.14867623090542065,-13.20191583436277,7627f0d46929c8b25999ee38133c189fb3b006cf4a46790f02e628bed5f23c42,0.0,0.0,0.10944414138793945,0.00014042782518571996,0.0,0.0
baby,development,continuous_drive_t9,6.0,-9,-13.2,-1.0,4.199999999999999,True,14.592994692425224,13.148032500548295,3.0,3.0500000000000007,6.890303377526065,-0.28186930341174055,13.125426738311713,0.2977036241747122,-8.783182734748491,0.05069008779518036,0.7668791933732249,5.020589828491211,0.0855386988984197,14.20124640360317,-0.007935324501257394,0.14867623090542065,-13.20191583436277,05923cddbac94c3fcc28a2e35ecdd24b242ca1a6b2ce0f5504d38ae56b17ceb9,0.0,0.0,0.10944414138793945,0.00014042782518571996,0.0,0.0
baby,development,continuous_t14,0,-14,-18.0,-1.0,4.0,True,19.413135985846353,13.741696245542322,3.2,3.099999999999998,7.230462016048325,0.05828933511051915,14.741013337603675,0.06073512232906708,-8.832772894097257,0.0010999284464148218,0.7692273193487361,0.0,0.0,0.0,-0.001997818834079238,0.0376917450012023,-18.996991827967552,8e81cf781f6e09f648dd28390216ad77f1d39392a2c28acec0967ea7cbacc2f5,0.0,0.0,0.0,0.0,0.0,0.0
baby,development,continuous_t9,0,-9,-18.0,-1.0,9.0,True,19.413135985846353,13.741696245542322,3.2,3.099999999999998,7.230462016048325,0.05828933511051915,14.741013337603675,0.06073512232906708,-8.832772894097257,0.0010999284464148218,0.7692273193487361,0.0,0.0,0.0,-0.001997818834079238,0.0376917450012023,-18.996991827967552,8e81cf781f6e09f648dd28390216ad77f1d39392a2c28acec0967ea7cbacc2f5,0.0,0.0,0.0,0.0,0.0,0.0
baby,development,control_t14,0,-14,-16.1,-1.0,2.1000000000000014,True,17.468836757773925,13.13146936978082,3.1,3.0999999999999996,7.1721726809378055,0.0,13.751371005089453,0.0,-8.833872822543672,0.0,0.7692579257092144,0.06671467423439026,0.00045278769810931375,0.0,2.8107327773734476,-0.9000603494052937,-16.187189505425703,bee2963e38218a9e79627b0f8e3d92d07af308a1fedb8b1b24bb023bef40be12,0.0,0.0,0.0,0.0,0.0,0.0
baby,development,control_t9,0,-9,-16.1,-1.0,7.100000000000001,True,17.468836757773925,13.13146936978082,3.1,3.0999999999999996,7.1721726809378055,0.0,13.751371005089453,0.0,-8.833872822543672,0.0,0.7692579257092144,0.06671467423439026,0.00045278769810931375,0.0,2.8107327773734476,-0.9000603494052937,-16.187189505425703,bee2963e38218a9e79627b0f8e3d92d07af308a1fedb8b1b24bb023bef40be12,0.0,0.0,0.0,0.0,0.0,0.0
baby,development,density25_t14,0,-14,-16.3,-1.0,2.3000000000000007,True,17.701594932370423,13.183322784845467,3.1,3.0999999999999996,7.178168476592894,0.005995795655088898,13.856415686963283,0.006079246459368193,-8.833853195387338,1.9627156333967832e-05,0.769259229552997,0.0,0.0,0.0,2.822798373787358,-1.0784272131553236,-16.642229300936144,473164d7f53cabcf754ecd1833ba419f7a7e489d4379106c1240abe34c37d989,0.0,0.0,0.0,0.0,0.0,0.0
baby,development,density25_t9,0,-9,-16.3,-1.0,7.300000000000001,True,17.701594932370423,13.183322784845467,3.1,3.0999999999999996,7.178168476592894,0.005995795655088898,13.856415686963283,0.006079246459368193,-8.833853195387338,1.9627156333967832e-05,0.769259229552997,0.0,0.0,0.0,2.822798373787358,-1.0784272131553236,-16.642229300936144,473164d7f53cabcf754ecd1833ba419f7a7e489d4379106c1240abe34c37d989,0.0,0.0,0.0,0.0,0.0,0.0
baby,development,density75_t14,0,-14,-15.4,-1.0,1.4000000000000004,True,16.809499623112316,13.046300695920685,3.1,3.1000000000000014,7.157751554772592,-0.014421126165213849,13.52939350821301,0.010482846612326568,-8.833781903501217,9.091904245472904e-05,0.7692497942827652,0.46131208539009094,0.0005185518147216049,0.025548743549556226,2.790905929175687,-0.6156030907534095,-15.52742878207888,3a594177e686675ae5bf26319d70575a003eb600f5f700d2795b370f5a0176fc,0.0,0.0,0.0,0.0,0.0,0.0
baby,development,density75_t9,0,-9,-15.4,-1.0,6.4,True,16.809499623112316,13.046300695920685,3.1,3.1000000000000014,7.157751554772592,-0.014421126165213849,13.52939350821301,0.010482846612326568,-8.833781903501217,9.091904245472904e-05,0.7692497942827652,0.46131208539009094,0.0005185518147216049,0.025548743549556226,2.790905929175687,-0.6156030907534095,-15.52742878207888,3a594177e686675ae5bf26319d70575a003eb600f5f700d2795b370f5a0176fc,0.0,0.0,0.0,0.0,0.0,0.0
baby,development,drive_t14,3.0,-14,-14.0,-1.7,0.0,True,14.635980877630548,12.606264153278884,3.0,3.0999999999999996,7.055881073250813,-0.11629160768699265,12.669848733569488,0.08467478942220907,-8.828569701611066,0.005303120932605765,0.768985642072994,1.5668039321899414,0.007271677802928408,1.8648499002013834,2.69753045676499,0.5970049973520154,-13.318390102993709,520fcac9768b65a359960d39f0f3027acb770b42fc2e9e26f0f609486770fabf,0.0,0.0,0.0,0.0,0.0,0.0
baby,development,drive_t9,6.0,-9,-10.7,-1.0,1.6999999999999993,True,12.052704822668545,11.250428643941262,2.8,2.9000000000000004,6.9151913069070226,-0.2569813740307829,10.569217518136412,0.4958749928046906,-8.786678180925943,0.047194641617728905,0.7669591102538802,2.430924415588379,0.08936149553789452,17.99027465829579,2.4917009579693645,2.73278922196845,-10.692207248935093,d89fa9f06fa8acb52988d01dd1e0383a00a7abb2b7421c97c313369b9e162ff0,0.0,0.0,0.10944414138793945,0.00014042782518571996,0.0,0.0
baby,development,sat_half_t14,0,-14,-16.4,-1.0,2.3999999999999986,True,17.733467652658394,13.196440527312264,3.1,3.0999999999999996,7.179212752883771,0.007040071945965565,13.872747382268393,0.007203534659147692,-8.833842991575771,2.9830967900323913e-05,0.7692591637189032,0.0,0.0,0.0,2.538815146558288,-0.8262696098741641,-16.45881088945513,bcd843b8cfc76db4667eee67bce740965f4a154fb0c696c6bc03ea5e177460a0,0.0,0.0,0.0,0.0,0.0,0.0
baby,development,sat_half_t9,0,-9,-16.4,-1.0,7.399999999999999,True,17.733467652658394,13.196440527312264,3.1,3.0999999999999996,7.179212752883771,0.007040071945965565,13.872747382268393,0.007203534659147692,-8.833842991575771,2.9830967900323913e-05,0.7692591637189032,0.0,0.0,0.0,2.538815146558288,-0.8262696098741641,-16.45881088945513,bcd843b8cfc76db4667eee67bce740965f4a154fb0c696c6bc03ea5e177460a0,0.0,0.0,0.0,0.0,0.0,0.0
baby,development,sat_off_t14,0,-14,-18.1,-1.0,4.100000000000001,True,19.448898359286073,13.74977257418827,3.1,3.1999999999999993,7.231480238283076,0.05930755734527082,14.757347820849539,0.061762354935716246,-8.83274093587764,0.0011318866660321447,0.7692261459076909,0.0,0.0,0.0,0.0,0.0,-18.995019095450782,d354c8b369c06625544628350783333135a911c92b07c768176116087bbe8c7e,0.0,0.0,0.0,0.0,0.0,0.0
baby,development,sat_off_t9,0,-9,-18.1,-1.0,9.100000000000001,True,19.448898359286073,13.74977257418827,3.1,3.1999999999999993,7.231480238283076,0.05930755734527082,14.757347820849539,0.061762354935716246,-8.83274093587764,0.0011318866660321447,0.7692261459076909,0.0,0.0,0.0,0.0,0.0,-18.995019095450782,d354c8b369c06625544628350783333135a911c92b07c768176116087bbe8c7e,0.0,0.0,0.0,0.0,0.0,0.0
rich,holdout,adapt0_t14,0,-14,-20.0,-1.0,6.0,True,23.010616962799947,12.592825233949949,11.6,11.634999999999993,15.716389729546265,0.04944864705643326,11.768146310384742,0.09164340094594436,-2.0822014725789364,0.25390778173073913,0.23531470428702067,0.0,0.0,0.0,2.832610779468348,-1.0719924230127114,-20.294199168417002,dc8e6b4c5eedd80ec299e2dcbe7e677a753d6d9f173a5cfcfcae5ef53e884a64,0.0,0.0,0.7361028790473938,0.0022489107864648904,0.0,0.0
rich,holdout,adapt0_t9,0,-9,-20.0,-1.0,11.0,True,23.010616962799947,12.592825233949949,11.6,11.634999999999993,15.716389729546265,0.04944864705643326,11.768146310384742,0.09164340094594436,-2.0822014725789364,0.25390778173073913,0.23531470428702067,0.0,0.0,0.0,2.832610779468348,-1.0719924230127114,-20.294199168417002,dc8e6b4c5eedd80ec299e2dcbe7e677a753d6d9f173a5cfcfcae5ef53e884a64,0.0,0.0,0.7361028790473938,0.0022489107864648904,0.0,0.0
rich,holdout,adapt100_t14,0,-14,-19.9,-1.0,5.899999999999999,True,22.974044118516733,12.580624734819914,11.5,11.534999999999991,15.61715317783364,-0.049787904656191984,11.81914578268248,0.09102392765109002,-2.5977010566194476,-0.2615918023097721,0.290560534425571,0.0,0.0,0.0,2.8375438576785856,-1.19626109641183,-20.486512139829316,cd389cbe761e84cfb0e3e071f6228c5fdbc0b58af982ef0b4f73daf567ecfa67,0.0,0.0,0.7361028790473938,0.0022489107864648904,0.0,0.0
rich,holdout,adapt100_t9,0,-9,-19.9,-1.0,10.899999999999999,True,22.974044118516733,12.580624734819914,11.5,11.534999999999991,15.61715317783364,-0.049787904656191984,11.81914578268248,0.09102392765109002,-2.5977010566194476,-0.2615918023097721,0.290560534425571,0.0,0.0,0.0,2.8375438576785856,-1.19626109641183,-20.486512139829316,cd389cbe761e84cfb0e3e071f6228c5fdbc0b58af982ef0b4f73daf567ecfa67,0.0,0.0,0.7361028790473938,0.0022489107864648904,0.0,0.0
rich,holdout,adapt_drive_t14,6.0,-14,-15.0,-1.0,1.0,True,18.04630211773717,12.3364926499554,10.8,10.854999999999995,13.750064870885318,-1.9168762116045137,10.671016560269651,0.6601911357986197,-2.6910247598391717,-0.35491550552949613,0.30032788124313514,1.7399920225143433,0.007038196982117927,1.5020873905847947,2.6776181865050894,0.9005834087914217,-15.114088509820826,28fd31d645a4d9639c5073ff218a6cb1c2abea87ff2016c545aca56d495ddcc5,0.0,0.0,2.586725950241089,0.051523077636620285,0.0,0.0
rich,holdout,adapt_drive_t9,6.0,-9,-15.0,-1.0,6.0,True,18.04630211773717,12.3364926499554,10.8,10.854999999999995,13.750064870885318,-1.9168762116045137,10.671016560269651,0.6601911357986197,-2.6910247598391717,-0.35491550552949613,0.30032788124313514,1.7399920225143433,0.007038196982117927,1.5020873905847947,2.6776181865050894,0.9005834087914217,-15.114088509820826,28fd31d645a4d9639c5073ff218a6cb1c2abea87ff2016c545aca56d495ddcc5,0.0,0.0,2.586725950241089,0.051523077636620285,0.0,0.0
rich,holdout,comp_off_t14,0,-14,-21.2,-1.0,7.199999999999999,True,24.254904523659732,12.785090486849132,11.6,11.649999999999999,15.855250120631435,0.18830903814160393,12.207588378387289,0.07815246776271323,-2.32615460375469,0.009954650554985456,0.26167981204224877,0.0,0.0,0.0,2.865901788159555,-1.4400300255067975,-22.256531889590555,30466d09b6491bc85431cf6b2bb5807afe6d1a0d81424b3aa144a5ec7faecde0,0.0,0.0,0.0,0.0,0.0,0.0
rich,holdout,comp_off_t9,0,-9,-21.2,-1.0,12.2,True,24.254904523659732,12.785090486849132,11.6,11.649999999999999,15.855250120631435,0.18830903814160393,12.207588378387289,0.07815246776271323,-2.32615460375469,0.009954650554985456,0.26167981204224877,0.0,0.0,0.0,2.865901788159555,-1.4400300255067975,-22.256531889590555,30466d09b6491bc85431cf6b2bb5807afe6d1a0d81424b3aa144a5ec7faecde0,0.0,0.0,0.0,0.0,0.0,0.0
rich,holdout,continuous_drive_t14,6.0,-14,-17.6,-1.0,3.6000000000000014,True,20.627448624890338,12.663951057116753,11.2,11.200000000000001,14.382676565686532,-1.2842645168032991,12.307064665035398,0.38207516318534473,-2.389988598564293,-0.05387934425461749,0.26849560056520194,2.6981048583984375,0.005499876562746054,0.8287263563984134,-0.004601897192892459,0.0865841743205533,-17.69191308084052,9f4f5168e06ad2277cb5ad61129c7c39d7319a611345fac2814fc6c941b68633,0.0,0.0,2.586725950241089,0.051523077636620285,0.0,0.0
rich,holdout,continuous_drive_t9,6.0,-9,-17.6,-1.0,8.600000000000001,True,20.627448624890338,12.663951057116753,11.2,11.200000000000001,14.382676565686532,-1.2842645168032991,12.307064665035398,0.38207516318534473,-2.389988598564293,-0.05387934425461749,0.26849560056520194,2.6981048583984375,0.005499876562746054,0.8287263563984134,-0.004601897192892459,0.0865841743205533,-17.69191308084052,9f4f5168e06ad2277cb5ad61129c7c39d7319a611345fac2814fc6c941b68633,0.0,0.0,2.586725950241089,0.051523077636620285,0.0,0.0
rich,holdout,continuous_t14,0,-14,-21.6,-1.0,7.600000000000001,True,24.661519805871514,12.70780453114582,11.6,11.70999999999999,15.88778240077524,0.22084131828540876,12.67206428383868,0.07935036655554839,-2.3210226297579424,0.015086624551733152,0.2611354054017368,0.0,0.0,0.0,-0.0016162256642594014,0.032675473090153714,-23.21874187708153,ec9cd2c5029faf5583f6a2e312e39093436f67a9f97676c4fbc1aecdd9c261f5,0.0,0.0,0.7361028790473938,0.0022489107864648904,0.0,0.0
rich,holdout,continuous_t9,0,-9,-21.6,-1.0,12.600000000000001,True,24.661519805871514,12.70780453114582,11.6,11.70999999999999,15.88778240077524,0.22084131828540876,12.67206428383868,0.07935036655554839,-2.3210226297579424,0.015086624551733152,0.2611354054017368,0.0,0.0,0.0,-0.0016162256642594014,0.032675473090153714,-23.21874187708153,ec9cd2c5029faf5583f6a2e312e39093436f67a9f97676c4fbc1aecdd9c261f5,0.0,0.0,0.7361028790473938,0.0022489107864648904,0.0,0.0
rich,holdout,control_t14,0,-14,-20.0,-1.0,6.0,True,22.994674588646586,12.570516858448194,11.5,11.534999999999991,15.666941082489831,0.0,11.794476796131892,0.0,-2.3361092543096755,0.0,0.26274149661213936,0.0,0.0,0.0,2.835111663626146,-1.1344184346178856,-20.390667397564478,790df6926cc1ee9e99fb297d5afeb81307097887b369344870dcf7e6cf055577,0.0,0.0,0.7361028790473938,0.0022489107864648904,0.0,0.0
rich,holdout,control_t9,0,-9,-20.0,-1.0,11.0,True,22.994674588646586,12.570516858448194,11.5,11.534999999999991,15.666941082489831,0.0,11.794476796131892,0.0,-2.3361092543096755,0.0,0.26274149661213936,0.0,0.0,0.0,2.835111663626146,-1.1344184346178856,-20.390667397564478,790df6926cc1ee9e99fb297d5afeb81307097887b369344870dcf7e6cf055577,0.0,0.0,0.7361028790473938,0.0022489107864648904,0.0,0.0
rich,holdout,density25_t14,0,-14,-20.7,-1.0,6.699999999999999,True,23.72846347438068,12.581053836510767,11.6,11.589999999999964,15.846511689113516,0.17957060662368463,12.046040373543725,0.05156929814577538,-2.3261364210279107,0.009972833281764792,0.26167645622689567,0.0,0.0,0.0,2.857547253068527,-1.420504791566239,-21.69591879624702,8c2a91d9c24c77af702713ce1fa8428556421d7ac5499d00271625fc01d17987,0.0,0.0,0.0,0.0,0.0,0.0
rich,holdout,density25_t9,0,-9,-20.7,-1.0,11.7,True,23.72846347438068,12.581053836510767,11.6,11.589999999999964,15.846511689113516,0.17957060662368463,12.046040373543725,0.05156929814577538,-2.3261364210279107,0.009972833281764792,0.26167645622689567,0.0,0.0,0.0,2.857547253068527,-1.420504791566239,-21.69591879624702,8c2a91d9c24c77af702713ce1fa8428556421d7ac5499d00271625fc01d17987,0.0,0.0,0.0,0.0,0.0,0.0
